metric,mean,std,mode,alpha,delay_intensity,target_fraction,runs,run_mode,training_mean_reward,training_reward_history
delay_usage_freq,0.5435000000000001,0.0693152130879802,C,0.15,2000,0.0,10,C,-1.3720658411400417,"[-1.6040274641185572, -1.5895024138195535, -1.4589914935369117, -1.387263434377232, -1.3270710534631964, -1.2329192399642421, -1.2075513217081135, -1.1692003081325277]"
delay_cost,356457.83538499137,75750.30976446165,C,0.15,2000,0.0,10,C,-1.3720658411400417,"[-1.6040274641185572, -1.5895024138195535, -1.4589914935369117, -1.387263434377232, -1.3270710534631964, -1.2329192399642421, -1.2075513217081135, -1.1692003081325277]"
mean_reward,-0.9224292165748761,0.10645578775415195,C,0.15,2000,0.0,10,C,-1.3720658411400417,"[-1.6040274641185572, -1.5895024138195535, -1.4589914935369117, -1.387263434377232, -1.3270710534631964, -1.2329192399642421, -1.2075513217081135, -1.1692003081325277]"
epsilon,0.05,0.0,C,0.15,2000,0.0,10,C,-1.3720658411400417,"[-1.6040274641185572, -1.5895024138195535, -1.4589914935369117, -1.387263434377232, -1.3270710534631964, -1.2329192399642421, -1.2075513217081135, -1.1692003081325277]"
REV,0.04883333333333333,0.014316743198174267,no_targeting,0.15,2000,0.0,10,no_targeting,-2.2220935265152306,"[-3.1023061604117514, -2.8298125981381075, -2.594479897368019, -2.1817552597588414, -1.9383598780815172, -1.7712801286971338, -1.714405058952542, -1.6443492307139314]"
attacker_blocks,29.3,8.59004591890456,no_targeting,0.15,2000,0.0,10,no_targeting,-2.2220935265152306,"[-3.1023061604117514, -2.8298125981381075, -2.594479897368019, -2.1817552597588414, -1.9383598780815172, -1.7712801286971338, -1.714405058952542, -1.6443492307139314]"
total_blocks,600.0,0.0,no_targeting,0.15,2000,0.0,10,no_targeting,-2.2220935265152306,"[-3.1023061604117514, -2.8298125981381075, -2.594479897368019, -2.1817552597588414, -1.9383598780815172, -1.7712801286971338, -1.714405058952542, -1.6443492307139314]"
fork_rate,0.0,0.0,no_targeting,0.15,2000,0.0,10,no_targeting,-2.2220935265152306,"[-3.1023061604117514, -2.8298125981381075, -2.594479897368019, -2.1817552597588414, -1.9383598780815172, -1.7712801286971338, -1.714405058952542, -1.6443492307139314]"
orphan_blocks,564.3,4.738729318662922,no_targeting,0.15,2000,0.0,10,no_targeting,-2.2220935265152306,"[-3.1023061604117514, -2.8298125981381075, -2.594479897368019, -2.1817552597588414, -1.9383598780815172, -1.7712801286971338, -1.714405058952542, -1.6443492307139314]"
delay_usage_freq,0.13,0.016197088596792503,no_targeting,0.15,2000,0.0,10,no_targeting,-2.2220935265152306,"[-3.1023061604117514, -2.8298125981381075, -2.594479897368019, -2.1817552597588414, -1.9383598780815172, -1.7712801286971338, -1.714405058952542, -1.6443492307139314]"
delay_cost,615442.697926871,74112.28928232733,no_targeting,0.15,2000,0.0,10,no_targeting,-2.2220935265152306,"[-3.1023061604117514, -2.8298125981381075, -2.594479897368019, -2.1817552597588414, -1.9383598780815172, -1.7712801286971338, -1.714405058952542, -1.6443492307139314]"
mean_reward,-1.3674109002252115,0.10669392850057721,no_targeting,0.15,2000,0.0,10,no_targeting,-2.2220935265152306,"[-3.1023061604117514, -2.8298125981381075, -2.594479897368019, -2.1817552597588414, -1.9383598780815172, -1.7712801286971338, -1.714405058952542, -1.6443492307139314]"
epsilon,0.05,0.0,no_targeting,0.15,2000,0.0,10,no_targeting,-2.2220935265152306,"[-3.1023061604117514, -2.8298125981381075, -2.594479897368019, -2.1817552597588414, -1.9383598780815172, -1.7712801286971338, -1.714405058952542, -1.6443492307139314]"
REV,0.1335,0.0116917719300454,no_rl,0.15,2000,0.0,10,no_rl,,
attacker_blocks,80.1,7.01506315802724,no_rl,0.15,2000,0.0,10,no_rl,,
total_blocks,600.0,0.0,no_rl,0.15,2000,0.0,10,no_rl,,
fork_rate,0.0,0.0,no_rl,0.15,2000,0.0,10,no_rl,,
orphan_blocks,518.9,7.015063158027239,no_rl,0.15,2000,0.0,10,no_rl,,
delay_usage_freq,0.0,0.0,no_rl,0.15,2000,0.0,10,no_rl,,
delay_cost,223014.96295354617,25252.297721760635,no_rl,0.15,2000,0.0,10,no_rl,,
mean_reward,0.0,0.0,no_rl,0.15,2000,0.0,10,no_rl,,
epsilon,0.0,0.0,no_rl,0.15,2000,0.0,10,no_rl,,
REV,0.15050000000000002,0.0123989744697388,no_cost,0.15,2000,0.0,10,no_cost,0.1567686011904762,"[0.15833333333333333, 0.1575, 0.155, 0.1575, 0.15733333333333333, 0.15833333333333333, 0.15619047619047619, 0.15395833333333334]"
attacker_blocks,90.3,7.439384681843281,no_cost,0.15,2000,0.0,10,no_cost,0.1567686011904762,"[0.15833333333333333, 0.1575, 0.155, 0.1575, 0.15733333333333333, 0.15833333333333333, 0.15619047619047619, 0.15395833333333334]"
total_blocks,600.0,0.0,no_cost,0.15,2000,0.0,10,no_cost,0.1567686011904762,"[0.15833333333333333, 0.1575, 0.155, 0.1575, 0.15733333333333333, 0.15833333333333333, 0.15619047619047619, 0.15395833333333334]"
fork_rate,0.0,0.0,no_cost,0.15,2000,0.0,10,no_cost,0.1567686011904762,"[0.15833333333333333, 0.1575, 0.155, 0.1575, 0.15733333333333333, 0.15833333333333333, 0.15619047619047619, 0.15395833333333334]"
orphan_blocks,508.7,7.439384681843281,no_cost,0.15,2000,0.0,10,no_cost,0.1567686011904762,"[0.15833333333333333, 0.1575, 0.155, 0.1575, 0.15733333333333333, 0.15833333333333333, 0.15619047619047619, 0.15395833333333334]"
delay_usage_freq,0.17983333333333335,0.01722132614156279,no_cost,0.15,2000,0.0,10,no_cost,0.1567686011904762,"[0.15833333333333333, 0.1575, 0.155, 0.1575, 0.15733333333333333, 0.15833333333333333, 0.15619047619047619, 0.15395833333333334]"
delay_cost,267708.026634022,39094.87667276884,no_cost,0.15,2000,0.0,10,no_cost,0.1567686011904762,"[0.15833333333333333, 0.1575, 0.155, 0.1575, 0.15733333333333333, 0.15833333333333333, 0.15619047619047619, 0.15395833333333334]"
mean_reward,0.15142909070776717,0.000980709493001038,no_cost,0.15,2000,0.0,10,no_cost,0.1567686011904762,"[0.15833333333333333, 0.1575, 0.155, 0.1575, 0.15733333333333333, 0.15833333333333333, 0.15619047619047619, 0.15395833333333334]"
epsilon,0.05,0.0,no_cost,0.15,2000,0.0,10,no_cost,0.1567686011904762,"[0.15833333333333333, 0.1575, 0.155, 0.1575, 0.15733333333333333, 0.15833333333333333, 0.15619047619047619, 0.15395833333333334]"
REV,0.133,0.027395142400807006,A,0.15,2000,0.5,10,A,,
attacker_blocks,79.8,16.437085440484204,A,0.15,2000,0.5,10,A,,
total_blocks,600.0,0.0,A,0.15,2000,0.5,10,A,,
fork_rate,0.0,0.0,A,0.15,2000,0.5,10,A,,
orphan_blocks,450.7,15.15145757564818,A,0.15,2000,0.5,10,A,,
delay_usage_freq,0.0,0.0,A,0.15,2000,0.5,10,A,,
delay_cost,0.0,0.0,A,0.15,2000,0.5,10,A,,
mean_reward,0.0,0.0,A,0.15,2000,0.5,10,A,,
epsilon,0.0,0.0,A,0.15,2000,0.5,10,A,,
REV,0.15283333333333332,0.009908532300279339,B,0.15,2000,0.5,10,B,,
attacker_blocks,91.7,5.945119380167605,B,0.15,2000,0.5,10,B,,
total_blocks,600.0,0.0,B,0.15,2000,0.5,10,B,,
fork_rate,0.0,0.0,B,0.15,2000,0.5,10,B,,
orphan_blocks,507.3,5.945119380167605,B,0.15,2000,0.5,10,B,,
delay_usage_freq,0.0,0.0,B,0.15,2000,0.5,10,B,,
delay_cost,213675.92927708785,26350.697954365412,B,0.15,2000,0.5,10,B,,
mean_reward,0.0,0.0,B,0.15,2000,0.5,10,B,,
epsilon,0.0,0.0,B,0.15,2000,0.5,10,B,,
REV,0.06416666666666666,0.015401018084032348,C,0.15,2000,0.5,10,C,-1.635315296013231,"[-2.2584718040300666, -2.1297495439062377, -1.8532542591796308, -1.6425481334398102, -1.4465767933808609, -1.3225501654955394, -1.2474362228621168, -1.1819354458115838]"
attacker_blocks,38.5,9.240610850419408,C,0.15,2000,0.5,10,C,-1.635315296013231,"[-2.2584718040300666, -2.1297495439062377, -1.8532542591796308, -1.6425481334398102, -1.4465767933808609, -1.3225501654955394, -1.2474362228621168, -1.1819354458115838]"
total_blocks,600.0,0.0,C,0.15,2000,0.5,10,C,-1.635315296013231,"[-2.2584718040300666, -2.1297495439062377, -1.8532542591796308, -1.6425481334398102, -1.4465767933808609, -1.3225501654955394, -1.2474362228621168, -1.1819354458115838]"
fork_rate,0.0,0.0,C,0.15,2000,0.5,10,C,-1.635315296013231,"[-2.2584718040300666, -2.1297495439062377, -1.8532542591796308, -1.6425481334398102, -1.4465767933808609, -1.3225501654955394, -1.2474362228621168, -1.1819354458115838]"
orphan_blocks,558.9,6.983313444681304,C,0.15,2000,0.5,10,C,-1.635315296013231,"[-2.2584718040300666, -2.1297495439062377, -1.8532542591796308, -1.6425481334398102, -1.4465767933808609, -1.3225501654955394, -1.2474362228621168, -1.1819354458115838]"
delay_usage_freq,0.14366666666666666,0.06789061645374224,C,0.15,2000,0.5,10,C,-1.635315296013231,"[-2.2584718040300666, -2.1297495439062377, -1.8532542591796308, -1.6425481334398102, -1.4465767933808609, -1.3225501654955394, -1.2474362228621168, -1.1819354458115838]"
delay_cost,562920.0689155962,170307.32083815482,C,0.15,2000,0.5,10,C,-1.635315296013231,"[-2.2584718040300666, -2.1297495439062377, -1.8532542591796308, -1.6425481334398102, -1.4465767933808609, -1.3225501654955394, -1.2474362228621168, -1.1819354458115838]"
mean_reward,-1.0738140423257803,0.051326415971963094,C,0.15,2000,0.5,10,C,-1.635315296013231,"[-2.2584718040300666, -2.1297495439062377, -1.8532542591796308, -1.6425481334398102, -1.4465767933808609, -1.3225501654955394, -1.2474362228621168, -1.1819354458115838]"
epsilon,0.05,0.0,C,0.15,2000,0.5,10,C,-1.635315296013231,"[-2.2584718040300666, -2.1297495439062377, -1.8532542591796308, -1.6425481334398102, -1.4465767933808609, -1.3225501654955394, -1.2474362228621168, -1.1819354458115838]"
REV,0.06583333333333334,0.017253555725855043,no_targeting,0.15,2000,0.5,10,no_targeting,-2.392750715736068,"[-3.7161939188822917, -2.8827926251653424, -2.7008357432289247, -2.38548871081026, -2.076308881883679, -1.9252517994741425, -1.7964879907064257, -1.6586460557374791]"
attacker_blocks,39.5,10.352133435513023,no_targeting,0.15,2000,0.5,10,no_targeting,-2.392750715736068,"[-3.7161939188822917, -2.8827926251653424, -2.7008357432289247, -2.38548871081026, -2.076308881883679, -1.9252517994741425, -1.7964879907064257, -1.6586460557374791]"
total_blocks,600.0,0.0,no_targeting,0.15,2000,0.5,10,no_targeting,-2.392750715736068,"[-3.7161939188822917, -2.8827926251653424, -2.7008357432289247, -2.38548871081026, -2.076308881883679, -1.9252517994741425, -1.7964879907064257, -1.6586460557374791]"
fork_rate,0.0,0.0,no_targeting,0.15,2000,0.5,10,no_targeting,-2.392750715736068,"[-3.7161939188822917, -2.8827926251653424, -2.7008357432289247, -2.38548871081026, -2.076308881883679, -1.9252517994741425, -1.7964879907064257, -1.6586460557374791]"
orphan_blocks,557.1,6.505553183413554,no_targeting,0.15,2000,0.5,10,no_targeting,-2.392750715736068,"[-3.7161939188822917, -2.8827926251653424, -2.7008357432289247, -2.38548871081026, -2.076308881883679, -1.9252517994741425, -1.7964879907064257, -1.6586460557374791]"
delay_usage_freq,0.08916666666666666,0.05822609189854474,no_targeting,0.15,2000,0.5,10,no_targeting,-2.392750715736068,"[-3.7161939188822917, -2.8827926251653424, -2.7008357432289247, -2.38548871081026, -2.076308881883679, -1.9252517994741425, -1.7964879907064257, -1.6586460557374791]"
delay_cost,450254.0876282848,132442.8137680335,no_targeting,0.15,2000,0.5,10,no_targeting,-2.392750715736068,"[-3.7161939188822917, -2.8827926251653424, -2.7008357432289247, -2.38548871081026, -2.076308881883679, -1.9252517994741425, -1.7964879907064257, -1.6586460557374791]"
mean_reward,-1.2201834685235728,0.14629031066908985,no_targeting,0.15,2000,0.5,10,no_targeting,-2.392750715736068,"[-3.7161939188822917, -2.8827926251653424, -2.7008357432289247, -2.38548871081026, -2.076308881883679, -1.9252517994741425, -1.7964879907064257, -1.6586460557374791]"
epsilon,0.05,0.0,no_targeting,0.15,2000,0.5,10,no_targeting,-2.392750715736068,"[-3.7161939188822917, -2.8827926251653424, -2.7008357432289247, -2.38548871081026, -2.076308881883679, -1.9252517994741425, -1.7964879907064257, -1.6586460557374791]"
REV,0.13133333333333336,0.012367819652750557,no_rl,0.15,2000,0.5,10,no_rl,,
attacker_blocks,78.8,7.420691791650336,no_rl,0.15,2000,0.5,10,no_rl,,
total_blocks,600.0,0.0,no_rl,0.15,2000,0.5,10,no_rl,,
fork_rate,0.0,0.0,no_rl,0.15,2000,0.5,10,no_rl,,
orphan_blocks,520.2,7.420691791650336,no_rl,0.15,2000,0.5,10,no_rl,,
delay_usage_freq,0.0,0.0,no_rl,0.15,2000,0.5,10,no_rl,,
delay_cost,253775.0965352926,35709.48753045779,no_rl,0.15,2000,0.5,10,no_rl,,
mean_reward,0.0,0.0,no_rl,0.15,2000,0.5,10,no_rl,,
epsilon,0.0,0.0,no_rl,0.15,2000,0.5,10,no_rl,,
REV,0.15083333333333332,0.01812593122341717,no_cost,0.15,2000,0.5,10,no_cost,0.07852678571428572,"[0.0016666666666666668, 0.020833333333333332, 0.06388888888888888, 0.08333333333333333, 0.1, 0.11361111111111111, 0.12071428571428572, 0.12416666666666666]"
attacker_blocks,90.5,10.8755587340503,no_cost,0.15,2000,0.5,10,no_cost,0.07852678571428572,"[0.0016666666666666668, 0.020833333333333332, 0.06388888888888888, 0.08333333333333333, 0.1, 0.11361111111111111, 0.12071428571428572, 0.12416666666666666]"
total_blocks,600.0,0.0,no_cost,0.15,2000,0.5,10,no_cost,0.07852678571428572,"[0.0016666666666666668, 0.020833333333333332, 0.06388888888888888, 0.08333333333333333, 0.1, 0.11361111111111111, 0.12071428571428572, 0.12416666666666666]"
fork_rate,0.0,0.0,no_cost,0.15,2000,0.5,10,no_cost,0.07852678571428572,"[0.0016666666666666668, 0.020833333333333332, 0.06388888888888888, 0.08333333333333333, 0.1, 0.11361111111111111, 0.12071428571428572, 0.12416666666666666]"
orphan_blocks,508.5,10.8755587340503,no_cost,0.15,2000,0.5,10,no_cost,0.07852678571428572,"[0.0016666666666666668, 0.020833333333333332, 0.06388888888888888, 0.08333333333333333, 0.1, 0.11361111111111111, 0.12071428571428572, 0.12416666666666666]"
delay_usage_freq,0.030000000000000006,0.005879447357921312,no_cost,0.15,2000,0.5,10,no_cost,0.07852678571428572,"[0.0016666666666666668, 0.020833333333333332, 0.06388888888888888, 0.08333333333333333, 0.1, 0.11361111111111111, 0.12071428571428572, 0.12416666666666666]"
delay_cost,254375.65655589337,41110.92188415985,no_cost,0.15,2000,0.5,10,no_cost,0.07852678571428572,"[0.0016666666666666668, 0.020833333333333332, 0.06388888888888888, 0.08333333333333333, 0.1, 0.11361111111111111, 0.12071428571428572, 0.12416666666666666]"
mean_reward,0.1337458718841072,0.005095953768999077,no_cost,0.15,2000,0.5,10,no_cost,0.07852678571428572,"[0.0016666666666666668, 0.020833333333333332, 0.06388888888888888, 0.08333333333333333, 0.1, 0.11361111111111111, 0.12071428571428572, 0.12416666666666666]"
epsilon,0.05,0.0,no_cost,0.15,2000,0.5,10,no_cost,0.07852678571428572,"[0.0016666666666666668, 0.020833333333333332, 0.06388888888888888, 0.08333333333333333, 0.1, 0.11361111111111111, 0.12071428571428572, 0.12416666666666666]"
REV,0.1855,0.021999579120553225,A,0.2,0,0.0,10,A,,
attacker_blocks,111.3,13.199747472331936,A,0.2,0,0.0,10,A,,
total_blocks,600.0,0.0,A,0.2,0,0.0,10,A,,
fork_rate,0.0,0.0,A,0.2,0,0.0,10,A,,
orphan_blocks,441.0,13.50719972623654,A,0.2,0,0.0,10,A,,
delay_usage_freq,0.0,0.0,A,0.2,0,0.0,10,A,,
delay_cost,0.0,0.0,A,0.2,0,0.0,10,A,,
mean_reward,0.0,0.0,A,0.2,0,0.0,10,A,,
epsilon,0.0,0.0,A,0.2,0,0.0,10,A,,
REV,0.19816666666666666,0.015917418054787157,B,0.2,0,0.0,10,B,,
attacker_blocks,118.9,9.550450832872295,B,0.2,0,0.0,10,B,,
total_blocks,600.0,0.0,B,0.2,0,0.0,10,B,,
fork_rate,0.0,0.0,B,0.2,0,0.0,10,B,,
orphan_blocks,480.1,9.550450832872293,B,0.2,0,0.0,10,B,,
delay_usage_freq,0.0,0.0,B,0.2,0,0.0,10,B,,
delay_cost,194588.30704824594,30521.260725223623,B,0.2,0,0.0,10,B,,
mean_reward,0.0,0.0,B,0.2,0,0.0,10,B,,
epsilon,0.0,0.0,B,0.2,0,0.0,10,B,,
REV,0.16833333333333333,0.02536158269002962,C,0.2,0,0.0,10,C,-0.20247662170624048,"[-0.17174434437526834, -0.17983097883657456, -0.20279284559254965, -0.2123643450701014, -0.21459243267821262, -0.21115909968486216, -0.21308411925005147, -0.21424480816230365]"
attacker_blocks,101.0,15.21694961401777,C,0.2,0,0.0,10,C,-0.20247662170624048,"[-0.17174434437526834, -0.17983097883657456, -0.20279284559254965, -0.2123643450701014, -0.21459243267821262, -0.21115909968486216, -0.21308411925005147, -0.21424480816230365]"
total_blocks,600.0,0.0,C,0.2,0,0.0,10,C,-0.20247662170624048,"[-0.17174434437526834, -0.17983097883657456, -0.20279284559254965, -0.2123643450701014, -0.21459243267821262, -0.21115909968486216, -0.21308411925005147, -0.21424480816230365]"
fork_rate,0.0,0.0,C,0.2,0,0.0,10,C,-0.20247662170624048,"[-0.17174434437526834, -0.17983097883657456, -0.20279284559254965, -0.2123643450701014, -0.21459243267821262, -0.21115909968486216, -0.21308411925005147, -0.21424480816230365]"
orphan_blocks,497.8,14.920530225907598,C,0.2,0,0.0,10,C,-0.20247662170624048,"[-0.17174434437526834, -0.17983097883657456, -0.20279284559254965, -0.2123643450701014, -0.21459243267821262, -0.21115909968486216, -0.21308411925005147, -0.21424480816230365]"
delay_usage_freq,0.7195,0.14971382165672523,C,0.2,0,0.0,10,C,-0.20247662170624048,"[-0.17174434437526834, -0.17983097883657456, -0.20279284559254965, -0.2123643450701014, -0.21459243267821262, -0.21115909968486216, -0.21308411925005147, -0.21424480816230365]"
delay_cost,195806.8200532451,33016.121757647634,C,0.2,0,0.0,10,C,-0.20247662170624048,"[-0.17174434437526834, -0.17983097883657456, -0.20279284559254965, -0.2123643450701014, -0.21459243267821262, -0.21115909968486216, -0.21308411925005147, -0.21424480816230365]"
mean_reward,-0.18814791091171884,0.015270056619622009,C,0.2,0,0.0,10,C,-0.20247662170624048,"[-0.17174434437526834, -0.17983097883657456, -0.20279284559254965, -0.2123643450701014, -0.21459243267821262, -0.21115909968486216, -0.21308411925005147, -0.21424480816230365]"
epsilon,0.05,0.0,C,0.2,0,0.0,10,C,-0.20247662170624048,"[-0.17174434437526834, -0.17983097883657456, -0.20279284559254965, -0.2123643450701014, -0.21459243267821262, -0.21115909968486216, -0.21308411925005147, -0.21424480816230365]"
REV,0.15116666666666664,0.014509469023986532,no_targeting,0.2,0,0.0,10,no_targeting,-0.09240120182321751,"[-0.07415318545239394, -0.08077530030298959, -0.08142012145418087, -0.09260284705301558, -0.0970588016480876, -0.1034045997075433, -0.10358207585917759, -0.10621268310835161]"
attacker_blocks,90.7,8.70568141439192,no_targeting,0.2,0,0.0,10,no_targeting,-0.09240120182321751,"[-0.07415318545239394, -0.08077530030298959, -0.08142012145418087, -0.09260284705301558, -0.0970588016480876, -0.1034045997075433, -0.10358207585917759, -0.10621268310835161]"
total_blocks,600.0,0.0,no_targeting,0.2,0,0.0,10,no_targeting,-0.09240120182321751,"[-0.07415318545239394, -0.08077530030298959, -0.08142012145418087, -0.09260284705301558, -0.0970588016480876, -0.1034045997075433, -0.10358207585917759, -0.10621268310835161]"
fork_rate,0.0,0.0,no_targeting,0.2,0,0.0,10,no_targeting,-0.09240120182321751,"[-0.07415318545239394, -0.08077530030298959, -0.08142012145418087, -0.09260284705301558, -0.0970588016480876, -0.1034045997075433, -0.10358207585917759, -0.10621268310835161]"
orphan_blocks,508.3,8.70568141439192,no_targeting,0.2,0,0.0,10,no_targeting,-0.09240120182321751,"[-0.07415318545239394, -0.08077530030298959, -0.08142012145418087, -0.09260284705301558, -0.0970588016480876, -0.1034045997075433, -0.10358207585917759, -0.10621268310835161]"
delay_usage_freq,0.6291666666666668,0.08645718986303191,no_targeting,0.2,0,0.0,10,no_targeting,-0.09240120182321751,"[-0.07415318545239394, -0.08077530030298959, -0.08142012145418087, -0.09260284705301558, -0.0970588016480876, -0.1034045997075433, -0.10358207585917759, -0.10621268310835161]"
delay_cost,213073.76855340134,26446.644327176124,no_targeting,0.2,0,0.0,10,no_targeting,-0.09240120182321751,"[-0.07415318545239394, -0.08077530030298959, -0.08142012145418087, -0.09260284705301558, -0.0970588016480876, -0.1034045997075433, -0.10358207585917759, -0.10621268310835161]"
mean_reward,-0.12920327280166893,0.013738110066899182,no_targeting,0.2,0,0.0,10,no_targeting,-0.09240120182321751,"[-0.07415318545239394, -0.08077530030298959, -0.08142012145418087, -0.09260284705301558, -0.0970588016480876, -0.1034045997075433, -0.10358207585917759, -0.10621268310835161]"
epsilon,0.05,0.0,no_targeting,0.2,0,0.0,10,no_targeting,-0.09240120182321751,"[-0.07415318545239394, -0.08077530030298959, -0.08142012145418087, -0.09260284705301558, -0.0970588016480876, -0.1034045997075433, -0.10358207585917759, -0.10621268310835161]"
